Date,AAPL,ADBE,APTV,EPAM,FRT,MELI,MO,NEM,SWK,TTD
2019-07-01,50.38750076,300.9700012,80.70999908,176.7100067,128.0700073,619.3099976,47.68999863,37.90999985,147.2400055,23.37700081
2019-07-02,50.68249893,301.3900146,79.58000183,177.1300049,130,626.9799805,48.59999847,38.43999863,146.6100006,23.42099953
2019-07-03,51.10250092,305.7000122,79.31999969,177.3899994,131.8000031,633.5200195,49.18999863,38.75999832,147.0200043,23.38299942
2019-07-05,51.05749893,303.980011,79.19000244,180.1100006,130.9299927,638.1799927,48.77999878,38.41999817,146.5200043,23.77700043
2019-07-08,50.00500107,302.9200134,76.76999664,184.6699982,131.75,629.9699707,49.08000183,38.29000092,144.8999939,23.96800041
2019-07-09,50.31000137,304.2000122,76.06999969,187.0099945,132.6900024,640.5599976,48.34999847,38.75999832,144.2400055,24.11700058
2019-07-10,50.80749893,306.980011,77.51999664,188.1100006,133.3699951,633.3300171,49,39.04999924,142.9700012,23.94300079
2019-07-11,50.4375,307.6000061,77.72000122,191.0500031,131.7100067,634.289978,49.25999832,39.27999878,144,24.07900047
2019-07-12,50.82500076,309.4200134,80.19999695,193.6300049,131.3500061,644.789978,49.5,39.41999817,147.1499939,24.40500069
2019-07-15,51.30250168,308.7600098,80.77999878,196.0200043,131.7100067,645.1099854,49.54000092,39.16999817,146.6600037,24.81599998
2019-07-16,51.125,305.7000122,79.98999786,195.8999939,131.0399933,633.9500122,49.40999985,38.68999863,147.0800018,24.35400009
2019-07-17,50.83750153,309.3900146,78.36000061,198.5099945,130.5099945,631.7299805,49.45000076,39.06000137,142.8399963,24.41799927
2019-07-18,51.41500092,310.0799866,78.65000153,195.2799988,130.3200073,648.6699829,50.52999878,39.70000076,142.4900055,24.15600014
2019-07-19,50.64749908,306.8699951,80.08999634,192.8699951,127.8700027,626.7000122,50.52999878,39.29000092,143.5500031,23.53100014
2019-07-22,51.80500031,308.5499878,80.08999634,193.8999939,127.3399963,636.5100098,49.66999817,39.90000153,141.5,24.90299988
2019-07-23,52.20999908,307.8800049,82.19999695,195.4600067,130.0200043,634.8300171,50.04000092,39.61999893,151.6600037,24.54299927
2019-07-24,52.16749954,310.269989,83.68000031,196.9100037,130.6399994,660,49.77999878,39.29999924,152.5099945,24.83799934
2019-07-25,51.75500107,308.730011,81.91000366,197.4600067,130.1000061,652.5,49.59000015,38.25,152.1999969,25.52199936
2019-07-26,51.93500137,311.269989,82.40000153,200.8200073,130.7799988,654.710022,49.86000061,37.27999878,152.3999939,27.85499954
2019-07-29,52.41999817,307.2200012,82.18000031,198.8899994,131.9499969,653.3900146,50.31000137,37.70999908,150.9199982,26.0359993
2019-07-30,52.19499969,303.6400146,81.56999969,197.4799957,131.4799957,633.7800293,48.5,37.72999954,151.4100037,26.51300049
2019-07-31,53.25999832,298.8599854,87.65000153,193.7899933,132.0099945,621.4199829,47.06999969,36.52000046,147.5899963,26.33099937
2019-08-01,52.10749817,298.4400024,83.62999725,193.7400055,130.5899963,626.4500122,47.88000107,37.15000153,142.2200012,26.4640007
2019-08-02,51.00500107,293.7099915,83.25,187.8300018,132.2799988,614.710022,47.93000031,36.90999985,140.8099976,26.09799957
2019-08-05,48.33499908,280.3599854,80.98999786,176.3800049,127.2799988,574.25,46.65000153,37.41999817,135.8200073,24.97800064
2019-08-06,49.25,286.2099915,83.19999695,179.9100037,128.7400055,601.039978,46.15999985,37.99000168,137.5299988,25.18700027
2019-08-07,49.75999832,289.019989,83.51999664,179.6999969,129.1199951,613.539978,46.22999954,39.34999847,137.1100006,25.72299957
2019-08-08,50.85749817,297.7799988,85.45999908,189.9799957,131.4799957,688.0999756,46.5,39.29000092,139.3999939,27.36700058
2019-08-09,50.24750137,294.8299866,83.54000092,186.5,132.1900024,690.0999756,46.15999985,39.02999878,137.2700043,27.19400024
2019-08-12,50.11999893,288.6499939,82.55999756,186.7400055,132.6000061,623.6500244,45.97999954,38.45999908,134.1600037,25.50799942
2019-08-13,52.24250031,293.1700134,83.55999756,189.6100006,132.9400024,637.5700073,46.77999878,37.65999985,137.3999939,26.4640007
2019-08-14,50.6875,283.6600037,79.51999664,182.3399963,129.6000061,620,45.86999893,37.97000122,131.1999969,25.03899956
2019-08-15,50.43500137,282.7099915,79.19000244,184.4799957,130.0099945,613.25,45.49000168,38.52000046,131.4499969,24.35199928
2019-08-16,51.625,287.4500122,81.84999847,188.0200043,130.6499939,624.5300293,46.47999954,38.58000183,133.8200073,24.86199951
2019-08-19,52.58750153,287.9700012,83.55999756,190.6399994,131.3500061,603.3499756,46.70000076,38.13000107,136.2799988,24.29199982
2019-08-20,52.59000015,285.7099915,82.19000244,193.2700043,130.5599976,612.2999878,46.02999878,38.56999969,136.0299988,25.01199913
2019-08-21,53.15999985,291.5299988,83.43000031,196.9700012,130.9299927,629.8300171,46.25,38.52999878,138.4900055,26.01099968
2019-08-22,53.11500168,287.6900024,83.51999664,195.5,130.6799927,619.4000244,46.59000015,38.49000168,138.6799927,25.98399925
2019-08-23,50.65999985,282.4400024,79.87999725,188.2400055,128.6900024,598.1799927,46.40999985,39.29999924,131.1000061,24.64299965
2019-08-26,51.62250137,288.7399902,80.86000061,188.9700012,128.7799988,602.6199951,47.11999893,39.45000076,131.4400024,25.08600044
2019-08-27,51.04000092,289.4500122,81.01999664,188.8999939,126.9700012,594.1300049,45.25,40.75,129.6199951,24.61100006
2019-08-28,51.38249969,282.1300049,82.68000031,189.75,128.0599976,588.1500244,45.84999847,40.86999893,130.3099976,24.8390007
2019-08-29,52.25249863,286.6300049,83.30000305,191.9799957,129.5099945,593.4899902,44.25,40.11000061,133.2799988,25.00699997
2019-08-30,52.18500137,284.5100098,83.16999817,191.3300018,129.2100067,594.5999756,43.74000168,39.88999939,132.8600006,24.57699966
2019-09-03,51.42499924,282.4500122,81.55999756,188.2700043,131.6499939,581,44.04000092,40.38999939,128.8500061,23.49799919
2019-09-04,52.29750061,284.6000061,84.19000244,191.4400024,133,590,44.29999924,41.02000046,130.1000061,24.0189991
2019-09-05,53.31999969,287.75,88.16999817,194.8200073,133.4100037,605.6900024,43.84999847,39.34000015,136.3200073,24.37100029
2019-09-06,53.31499863,284.9400024,88.75,192.8899994,134.2299957,597.789978,43.84999847,38.65999985,137.8300018,23.31299973
2019-09-09,53.54249954,279.2999878,90.30999756,193.4799957,134.9299927,571.1300049,44.04000092,38.06000137,143.1399994,21.36700058
2019-09-10,54.17499924,276.1400146,90.76000214,176.1300049,136.1799927,549.1699829,44.24000168,38.15999985,147.4499969,21.00600052
2019-09-11,55.89749908,277.7799988,91.09999847,183.7299957,136.0800018,560.8800049,44.72000122,38.72000122,147.1699982,21.17099953
2019-09-12,55.77249908,278.019989,91.15000153,184.1699982,135.7599945,571.7299805,44.45999908,38.65999985,147.1199951,21.38899994
2019-09-13,54.6875,278.3500061,90.18000031,178.9199982,135.0500031,566.8300171,42.00999832,38.61999893,146.25,20.74900055
2019-09-16,54.97499847,282.9299927,89.58999634,180.9499969,134.6199951,554.0499878,41.40999985,38.47999954,143.6300049,21.08499908
2019-09-17,55.17499924,284.6900024,89.63999939,183.2599945,135.6600037,549.9799805,41.31000137,39.59999847,144.3800049,21.32500076
2019-09-18,55.69250107,279.7200012,89.51000214,184.5599976,135.4499969,542.5200195,40.84000015,39.04999924,143.5700073,20.81200027
2019-09-19,55.24000168,281.2600098,89.47000122,185.2400055,135.2700043,549.3099976,40.11999893,39.38999939,143.0399933,21.03800011
2019-09-20,54.43249893,277.9100037,87.06999969,185.7899933,134.25,547.9699707,40.81000137,39.84000015,141.1100006,20.70499992
2019-09-23,54.68000031,277.4400024,87.98999786,184.7599945,134.6100006,540.0900269,40.88000107,39.84999847,140.8500061,20.29199982
2019-09-24,54.41999817,272.4700012,86.69000244,181.7799988,134.6799927,537.289978,40.72999954,40.29000092,138.2899933,19.26099968
2019-09-25,55.25749969,277.4299927,88.06999969,183.8300018,134.4499969,551.8699951,40.56000137,39.56999969,142.3200073,19.45800018
2019-09-26,54.97249985,283.8099976,87.70999908,183.6399994,136.1300049,549.8599854,40.65999985,39.36999893,142.5500031,19.44000053
2019-09-27,54.70500183,277.5400085,86.87999725,180.3600006,136.5599976,541.5200195,40.13000107,38.40000153,143.0899963,18.47599983
2019-09-30,55.99250031,276.25,87.41999817,182.3200073,136.1399994,551.2299805,40.90000153,37.91999817,144.4100037,18.75499916
2019-10-01,56.14749908,272.7099915,85.11000061,181.4400024,135.6999969,550.4299927,41.15999985,37.56000137,139.3300018,18.35899925
2019-10-02,54.74000168,266.6600037,82.22000122,180.0200043,135.3999939,544.0900269,40.20999908,37.86999893,136.3000031,18.39900017
2019-10-03,55.20500183,272.3999939,82.59999847,184.3000031,135.25,558.1900024,40.81000137,38.11999893,137.5800018,18.95899963
2019-10-04,56.75249863,276.9599915,83.43000031,188.9100037,135.9299927,559.2199707,41.65000153,38.31000137,140.9700012,18.77499962
2019-10-07,56.76499939,276.8999939,84,190.0299988,135.8500061,548.8699951,42.16999817,38.25999832,138.8300018,19.40399933
2019-10-08,56.09999847,270.8299866,80.55999756,184.5099945,134.9600067,525.6300049,42,38.91999817,135.0899963,19.04400063
2019-10-09,56.75749969,274.269989,81.84999847,185.8300018,134.8000031,532.0300293,42.45999908,38.77999878,137.9700012,19.10300064
2019-10-10,57.52249908,274.980011,83.16999817,184.4400024,134.4299927,542.4099731,42.97999954,38.93999863,140.4299927,18.56500053
2019-10-11,59.05250168,278.2900085,86.26000214,189.0200043,136.1999969,554.210022,42.56999969,37.61999893,146.7299957,19.84300041
2019-10-14,58.96749878,277.7799988,86.58999634,188.1999969,135.9900055,555.5800171,42.72000122,38,147.3300018,20.12899971
2019-10-15,58.83000183,279.3900146,88.05000305,189.9499969,136.4700012,566.5499878,43.43000031,37.68999863,148.7400055,21.20000076
2019-10-16,58.59249878,272.7000122,89.11000061,188.4499969,137.1900024,548.9799805,43.50999832,37.83000183,147.3899994,19.58399963
2019-10-17,58.81999969,269.2399902,89.04000092,189.1999969,137.75,549.25,44.27999878,38.31000137,148.7700043,20.14900017
2019-10-18,59.10250092,265.519989,88.95999908,186.9600067,138.0399933,536.2700195,44.33000183,38.43999863,149.8899994,19.4810009
2019-10-21,60.12749863,266.8399963,89.36000061,185.9799957,139.7200012,545.3800049,45.56000137,37.95999908,150.8000031,20.08399963
2019-10-22,59.99000168,261.0899963,90.38999939,170,140.4600067,536.8900146,46.34000015,37.79999924,151.3600006,18.9810009
2019-10-23,60.79499817,261.3200073,89.37000275,171.8500061,140.0500031,541.4099731,46.75,38.38000107,153.6300049,19.21100044
2019-10-24,60.89500046,269.7000122,89.01999664,177.5200043,139.5200043,551.6199951,46.95999908,39.09999847,146.4299927,19.6970005
2019-10-25,61.64500046,270.980011,89.58000183,176.1499939,139.0399933,549.8099976,46.79999924,39.18000031,151.3500061,20.26199913
2019-10-28,62.26250076,271.3500061,90.11000061,178.5700073,138.6799927,540.0300293,45.99000168,38.84999847,152.0899963,20.99699974
2019-10-29,60.82249832,271.4500122,90.37999725,176.6199951,138.9799957,542.0100098,46.38000107,38.84000015,154.1000061,20.7310009
2019-10-30,60.81499863,278.4100037,92.41999817,177.25,141.1600037,551.0499878,45.95999908,39.04000092,153.4600067,20.9659996
2019-10-31,62.18999863,277.9299927,89.55000305,175.9600067,136.0099945,521.5200195,44.79000092,39.72999954,151.3300018,20.07999992
2019-11-01,63.95500183,277.8200073,92.34999847,177.4199982,135.6399994,490,45.06000137,39.61000061,155.8899994,20.30999947
2019-11-04,64.375,277.5,95.62000275,177.2799988,133.8500061,485.7900085,45.59999847,38.88999939,158.2799988,20.28899956
2019-11-05,64.28250122,289.2900085,95.23000336,177.8099976,133.6499939,485.0599976,46.25,37.54999924,160,19.95299911
2019-11-06,64.30999756,287.3999939,95.58000183,178.4100037,134.4900055,482.9500122,45.90999985,37.65000153,159.2400055,19.44199944
2019-11-07,64.85749817,290.769989,96.48999786,190.2899933,132.0800018,491.9899902,45.97999954,36.93000031,159.4499969,19.27499962
2019-11-08,65.03500366,292.4599915,96.87999725,189.2299957,131.4799957,494.4200134,46.40999985,36.61000061,157.8399963,19.5529995
2019-11-11,65.55000305,290.269989,96.05000305,194.2799988,131.3699951,497.6199951,46.40999985,36.70999908,157.9400024,21.70100021
2019-11-12,65.48999786,291.7200012,95.18000031,199.6600037,130.1600037,499.5,47,36.90000153,157.6199951,22.38500023
2019-11-13,66.11750031,293.5400085,91.69000244,200.8399963,130.4799957,513.7299805,46.83000183,37.36999893,155.3800049,22.88500023
2019-11-14,65.66000366,294.5299988,92.25,207.6699982,131.7200012,536.539978,46.63000107,37.54000092,156.1100006,22.80800056
2019-11-15,66.44000244,297.5,92.30999756,205.6900024,131.8600006,550.0999756,47.97000122,37.61000061,157.6300049,22.91500092
2019-11-18,66.77500153,297.1600037,92.31999969,208.1799927,131.9499969,533.0100098,48.34000015,38.06000137,156.1100006,23.17499924
2019-11-19,66.57250214,300.6000061,91.13999939,209.6999969,131.7799988,536.3300171,46.93000031,38.34999847,156.4299927,23.64699936
2019-11-20,65.79750061,300.1000061,89.5,208.2700043,130.9600067,547.8499756,48.45000076,38.47000122,153.6699982,24.04700089
2019-11-21,65.50250244,298.7999878,88.98999786,205.5099945,130.0599976,562,48.81999969,38.20999908,155.0899963,24.00699997
2019-11-22,65.44499969,299.2999878,91.47000122,205.1499939,130.3399963,565.5,49,38.09000015,157.2799988,24.37100029
2019-11-25,66.59249878,305.2799988,94.01999664,212.7400055,130.3699951,585,49.25999832,37.75999832,159.2899933,25.68899918
2019-11-26,66.07250214,307.8999939,94.87000275,212.3000031,131.1499939,583.1500244,49.22000122,38.13999939,158.8399963,26.32999992
2019-11-27,66.95999908,309.0599976,94.68000031,213.0299988,132.3999939,589.4000244,49.75,38.18000031,158.8000031,26.5170002
2019-11-29,66.8125,309.5299988,93.87999725,211.8500061,132.0700073,580.5800171,49.70000076,38.40000153,157.7400055,26.33399963
2019-12-02,66.04000092,302.75,94.5,205.0500031,129.7599945,580,50.59999847,38.74000168,153.2799988,22.73900032
2019-12-03,64.86250305,303.9100037,91.83000183,205.1000061,130.5399933,575.2399902,50.09999847,39.38000107,151.8000031,23.75099945
2019-12-04,65.43499756,302.5100098,92.37000275,207.0099945,130.9499969,575.2399902,50.11000061,39.13000107,153.2799988,24.41399956
2019-12-05,66.39499664,303.0299988,93.37999725,206.5,131.1699982,578.5200195,50.16999817,40,157.3899994,24.04199982
2019-12-06,67.67749786,306.230011,93.76999664,209.9100037,131.7700043,583,50.40999985,39.79999924,158.8699951,24.73500061
2019-12-09,66.73000336,307.0499878,92.95999908,208.8099976,132.9299927,584.5599976,50.52999878,39.72000122,158.5899963,24.9489994
2019-12-10,67.12000275,304.1700134,92.76999664,208.5299988,131.6199951,586.6900024,50.04999924,39.99000168,157.2599945,25.00699997
2019-12-11,67.69249725,303.7399902,92.98999786,207.8399963,129.7899933,580.3099976,50.29999924,40.90000153,159.5899963,25.04800034
2019-12-12,67.86499786,305.9599915,95.80999756,206.7400055,127.5899963,579.9799805,49.93000031,41.11999893,167.7599945,24.63999939
2019-12-13,68.78749847,317.9400024,93.55000305,210.0200043,127.7699966,567.6699829,50.15999985,41.29000092,164.5399933,25.24500084
2019-12-16,69.96499634,323.7999878,94.95999908,212.1999969,128.4499969,582.1799927,50.59999847,40.99000168,164.0500031,25.38400078
2019-12-17,70.10250092,322.8500061,95.83999634,209.2200012,127.1600037,585.8400269,50.83000183,40.47000122,165.0099945,25.00300026
2019-12-18,69.93499756,324.3800049,97.86000061,209.3200073,128.1799927,582,51.36000061,40.97999954,165.1100006,25.31200027
2019-12-19,70.00499725,327.6300049,97.84999847,211.1699982,127.8700027,582.5499878,50.79000092,40.88000107,165.8699951,26.27099991
2019-12-20,69.86000061,327.6099854,96.34999847,211.8999939,127.2200012,592.539978,51.13000107,40.93000031,165.6399994,26.375
2019-12-23,71,328.9500122,95.52999878,211.3000031,127.0400009,594.1500244,51.54999924,41.77000046,166.6799927,26.86499977
2019-12-24,71.06749725,329.6400146,94.88999939,211.6600037,126.9199982,594.5300293,50.27999878,42.18000031,165.0899963,26.79999924
2019-12-26,72.47750092,331.2000122,95.72000122,215.8600006,127.4700012,597.2399902,50.40000153,42.68999863,165.6600037,27.35099983
2019-12-27,72.44999695,330.7900085,96.30999756,214.3899994,128.1499939,599.2399902,50.40000153,42.70999908,165.8999939,27.23500061
2019-12-30,72.87999725,328.3399963,95.25,210.5099945,128.4600067,583.8499756,49.88999939,43.75,165.6699982,25.27199936
2019-12-31,73.41249847,329.8099976,94.97000122,212.1600037,128.7299957,571.9400024,49.90999985,43.45000076,165.7400055,25.97800064
2020-01-02,75.08750153,334.4299927,96.30999756,216.3099976,125.2799988,610.1900024,49.25,43.22000122,168.0200043,27.14500046
2020-01-03,74.35749817,331.8099976,94.09999847,217.3999939,126.1399994,607.7999878,49.63000107,42.83000183,167.1199951,27.19099998
2020-01-06,74.94999695,333.7099915,92.34999847,214.1999969,127.6299973,606.5499878,49.83000183,43.25999832,166.5200043,27.79100037
2020-01-07,74.59750366,333.3900146,91.19000244,215.6100006,125.3499985,625,49.56999969,43.22999954,165.1900024,28.02799988
2020-01-08,75.79750061,337.8699951,93.08999634,221.3800049,125.7699966,633.4400024,50.08000183,42.08000183,165.9799957,28.52000046
2020-01-09,77.40750122,340.4500122,91.73000336,223.2899933,124.7900009,646.4299927,50.56999969,41.65999985,165.2599945,28.66399956
2020-01-10,77.58249664,339.8099976,89.51000214,223.0800018,125.9199982,669.4799805,50.22000122,42.27000046,166,27.77599907
2020-01-13,79.23999786,345.6300049,88.87000275,228.5599976,126.8300018,691.0999756,50.75999832,42.45000076,165.3000031,28.81699944
2020-01-14,78.16999817,344.6300049,89.01000214,227.1699982,127.6699982,652.0700073,50.86999893,42.83000183,166.6600037,28.41600037
2020-01-15,77.83499908,342.9400024,87.88999939,228.7100067,128.1900024,659.9799805,51.25,43.52000046,167.0800018,28.47999954
2020-01-16,78.80999756,345.3800049,91.19999695,233.7100067,129.2599945,666.460022,51.09000015,43.81999969,170.5,28.10000038
2020-01-17,79.68250275,349.7399902,91.52999878,232.4299927,129.5299988,673.0100098,51.02000046,43.47999954,172.5299988,28.09499931
2020-01-21,79.14250183,350,91,231.8099976,130.8800049,658.460022,51.09000015,43.70999908,169.7899933,28.00200081
2020-01-22,79.42500305,350.0599976,91.15000153,232.5099945,130.5800018,663.1500244,51.02999878,43.77999878,167.8800049,28.22249985
2020-01-23,79.80750275,351.7600098,92.33000183,230.3000031,131.0700073,663.3300171,50.56000137,43.70000076,168.4799957,28.03899956
2020-01-24,79.57749939,351.3699951,91.54000092,227.5700073,129.8099976,660.5800171,50.25,44.29000092,166.4799957,28.0170002
2020-01-27,77.23750305,346.8999939,88.59999847,226.8399963,127.2300034,653.8599854,49.77000046,44.56000137,162.3399963,27.32299995
2020-01-28,79.42250061,354.6300049,89.63999939,233.3300018,127.2300034,674.7199707,50.16999817,44.29999924,166.3500061,28.17900085
2020-01-29,81.08499908,351.6600037,89.87999725,233.4299927,126.0500031,668.6099854,50.11000061,44.61999893,162.75,28.10300064
2020-01-30,80.96749878,356.7399902,87.68000031,231.9199982,125.4400024,671.0800171,48,44.97000122,165.1600037,27.76399994
2020-01-31,77.37750244,351.1400146,84.79000092,228.1399994,125.0199966,663,47.52999878,45.06000137,159.3300018,26.91799927
2020-02-03,77.16500092,358,86.72000122,234.25,125.0699997,677.9799805,46.25999832,45.59000015,160.8699951,27.40200043
2020-02-04,79.71250153,366.7399902,90.51000214,238.6000061,127.2699966,709.8599854,46.52000046,44.22999954,165.8000031,30.31299973
2020-02-05,80.36250305,365.5499878,90.51999664,232.1000061,128.1000061,675.8400269,46.27999878,44.29999924,167.8699951,28.75200081
2020-02-06,81.30249786,367.4599915,88.23999786,234.7799988,128.6600037,671,46.65999985,44.38999939,166.1199951,28.87100029
2020-02-07,80.00749969,366.0899963,87.12999725,233.0200043,128.0200043,646.0200195,46.22000122,44.02000046,163.0500031,29.13299942
2020-02-10,80.38749695,370,87.30000305,235.3300018,127.9700012,658.2299805,46.20000076,44.41999817,164.4900055,29.81100082
2020-02-11,79.90249634,369.2799988,90.77999878,231.4700012,124,651.6199951,45.56999969,44.22000122,165.5299988,29.63999939
2020-02-12,81.80000305,374.2900085,91.51000214,232.3500061,123.8399963,699.8200073,45.40000153,43.88999939,168.3699951,30.47900009
2020-02-13,81.21749878,374.8399963,90.51999664,232.9499969,124.8499985,718.5300293,45.65000153,44.00999832,167.8800049,30.65699959
2020-02-14,81.23750305,379.6700134,88.31999969,236.75,127.2300034,735.0100098,45.16999817,44.06999969,166.9700012,30.53000069
2020-02-18,79.75,378.8500061,88.01999664,237,126.8799973,728.4500122,45.22000122,45.58000183,164.9299927,30.84399986
2020-02-19,80.90499878,383.2799988,90.70999908,240,125.6500015,742.7399902,45.13999939,46.16999817,161.7899933,31.54299927
2020-02-20,80.07499695,378.9599915,91.08999634,238.0500031,127.6500015,742.5900269,45.56000137,48.09999847,162.0500031,31.14500046
2020-02-21,78.26249695,372.9500122,90.06999969,231.3600006,129,735.5999756,45.88999939,49.43999863,158.1000061,30.19000053
2020-02-24,74.54499817,357.4100037,83.98000336,226.0299988,127.8799973,673.460022,43.79999924,50.25999832,151.0800018,28.32099915
2020-02-25,72.01999664,347.7999878,81.11000061,216.9600067,124.25,630,42.49000168,49.13999939,143.6900024,27.35099983
2020-02-26,73.16249847,351.3399963,81.09999847,221.8899994,122.9100037,632.0499878,42.11999893,49.40000153,142.2100067,26.69000053
2020-02-27,68.37999725,337.519989,77.98000336,220.8399963,116.9199982,600,40.29999924,46.52999878,136.1300049,25.00099945
2020-02-28,68.33999634,345.1199951,78.11000061,223.1999969,116.3399963,616.0300293,40.36999893,44.63000107,143.6999969,28.72500038
2020-03-02,74.70249939,360.2799988,82.16999817,229.8699951,119.9300003,642.1099854,42.06999969,46.83000183,142.4199982,28.81100082
2020-03-03,72.33000183,348.3399963,80.56999969,225,117.2900009,624.7299805,41.90000153,49.72999954,134.3500061,27.7670002
2020-03-04,75.68499756,363.8500061,83.09999847,235.9499969,122.0699997,653.6300049,43.93000031,51,137.7100067,27.49699974
2020-03-05,73.23000336,351.0299988,78.5,232.4400024,120.8300018,627.8800049,43.15999985,52.08000183,127.6299973,27.11700058
2020-03-06,72.25749969,336.769989,76.29000092,226.3999939,121.3700027,614.5100098,42.15000153,52.34999847,128.2100067,25.29400063
2020-03-09,66.54250336,305.7900085,68.91000366,206.4700012,112.7099991,539.6400146,40.34000015,47.77999878,120.0199966,21.65399933
2020-03-10,71.33499908,332.3800049,72.83999634,218.3200073,118.7699966,599.0700073,42.15000153,48.38000107,130.5899963,23.56999969
2020-03-11,68.85749817,315.230011,67.23000336,202.7100067,113.3300018,550.7199707,40.47999954,46.02000046,122.1800003,22.3939991
2020-03-12,62.05749893,285,59.40000153,163.4400024,104.3700027,502,36.41999817,44.43999863,104.7399979,19.26499939
2020-03-13,69.49250031,335.5,66.47000122,192,105.6999969,535.6900024,40.06999969,39.5,109.0899963,20
2020-03-16,60.55250168,286.0299988,51.11999893,160.1300049,85.13999939,467.3200073,38.22000122,40.72999954,86.63999939,16.04899979
2020-03-17,63.21500015,311.8099976,48.31000137,184.0800018,92.16000366,490.6900024,39.84999847,45.79999924,90.91000366,17
2020-03-18,61.66749954,294.6099854,33.54999924,167.7700043,72.48000336,452.1700134,38.31999969,41.56999969,78.33000183,14.43900013
2020-03-19,61.19499969,307.5100098,40.58000183,165.2599945,75.52999878,463.5299988,37.09999847,41.74000168,83.76999664,16.74399948
2020-03-20,57.31000137,295.3399963,45.16999817,168.0700073,71.55999756,452.8800049,34.27999878,40.56000137,79.44999695,17
2020-03-23,56.09249878,307.269989,46.5,168.0099945,66.66999817,457.6499939,31.37999916,41.65999985,72.02999878,17.66699982
2020-03-24,61.72000122,310,49.52000046,178.3099976,76.08000183,490,32.38000107,47.5,90.26999664,19.39999962
2020-03-25,61.38000107,305.9100037,50.72999954,175.0500031,78.51000214,482.6499939,34.36999893,47.54000092,98.26000214,19.69400024
2020-03-26,64.61000061,322.6700134,55.27999878,185.4700012,78.69000244,489.5599976,36.63999939,48.27999878,107.2399979,20.90500069
2020-03-27,61.93500137,305.8299866,51.27999878,175.2200012,76.05000305,471.4299927,36.63999939,46.34999847,96.66000366,19.96899986
2020-03-30,63.70249939,318.3900146,49.91999817,188.2200012,75,473.2900085,37.31000137,46.36000061,100.3799973,19.75099945
2020-03-31,63.57249832,318.2399902,49.24000168,185.6600037,74.61000061,488.5799866,38.66999817,45.27999878,100,19.29999924
2020-04-01,60.22750092,301.2099915,45.91999817,176.1600037,69.41000366,447.3399963,37.61000061,46.47000122,92.12999725,17.22999954
2020-04-02,61.23249817,303.9599915,45.59000015,172.0200043,66.40000153,462.8699951,36.22000122,48.22999954,95.69000244,16.47800064
2020-04-03,60.35250092,293.6099854,43.29000092,161.5700073,65.80999756,454.4700012,37.40999985,47.15000153,95.26999664,16.03899956
2020-04-06,65.61750031,319.1300049,49.93000031,184.4299927,72.66000366,506.1600037,37.27999878,50.11000061,106.6900024,19.00499916
2020-04-07,64.85749817,308.9299927,53.5,184.9799957,75.41000366,525.6699829,38.47999954,49.95999908,107.4000015,19.13400078
2020-04-08,66.51750183,317.1799927,60.20000076,187.8600006,80.26999664,544,40.13000107,50.52999878,114.3799973,20.73500061
2020-04-09,66.99749756,318.7000122,62.22999954,192.2899933,86,533.2800293,40.90999985,57.31000137,119.3700027,21.37599945
2020-04-13,68.3125,320.6499939,60.74000168,197.1399994,83.58000183,543,40.43999863,59.77000046,114.0500031,21.86199951
2020-04-14,71.76249695,340.769989,62.81999969,200.6199951,84.59999847,562.0200195,42.11999893,59.88999939,115.5299988,23.3409996
2020-04-15,71.10749817,332.5499878,60.86999893,206.5299988,77.95999908,588.6400146,40.90999985,58.22000122,107.1900024,22.65600014
2020-04-16,71.67250061,342.7000122,59.36000061,199.1300049,72.83999634,612.710022,40.40000153,59.90000153,106.7099991,22.07299995
2020-04-17,70.69999695,344.1099854,63.91999817,209.9400024,75.36000061,597.5,40.84999847,59.22999954,112.5400009,22.85199928
2020-04-20,69.23249817,344.8800049,59.52999878,206.6600037,71.58000183,601.6400146,39.06999969,59.54000092,110.4800034,23.29999924
2020-04-21,67.09249878,328.9899902,58.34999847,193.9799957,70.41000366,573.3800049,37.75999832,59.27000046,106.3399963,21.61499977
2020-04-22,69.02500153,336.769989,60.5,200.8099976,67.94999695,601.0499878,37.81000137,61.72999954,107.3700027,24.41900063
2020-04-23,68.75749969,335.3699951,60.72999954,204.75,70.19000244,586.710022,38.45000076,62.43999863,105.8300018,25.39699936
2020-04-24,70.74250031,344.1000061,62.74000168,203.0299988,69.26000214,571.2700195,39.41999817,63.11000061,107.7399979,25.66300011
2020-04-27,70.79250336,348.5,65.51000214,205.7799988,73.41999817,589.4699707,39.75,62.61000061,112.7399979,26.31699944
2020-04-28,69.64499664,333.4500122,66.68000031,208.5500031,77.23000336,598.539978,40.70999908,62.66999817,117.8199997,25.79400063
2020-04-29,71.93250275,349.1700134,71.66000366,223.4299927,84,602.4199829,40.47000122,62.34999847,122.0899963,29.41900063
2020-04-30,73.44999695,353.6400146,69.55000305,220.8899994,83.26999664,583.5100098,39.25,59.47999954,110.1999969,29.25799942
2020-05-01,72.26750183,343.8399963,65.75,216.3300018,78.41999817,605.5200195,37.90999985,60.99000168,106.5,27.88999939
2020-05-04,73.29000092,349.1099854,64.26999664,216.2100067,77.54000092,607.4000244,38.00999832,62.74000168,103.9300003,29.05200005
2020-05-05,74.38999939,356.1300049,65.63999939,221.8899994,77.23999786,620.9400024,36.79999924,64.91000366,107.1200027,30.36400032
